category,canonical_field,source_endpoints,likely_use,priority
unknown,market_hours.future.SI.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future.SI.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future.SI.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future.SI.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.future.SIC,market_hours,unknown,medium
unknown,market_hours.future.SIC.category,market_hours,unknown,medium
unknown,market_hours.future.SIC.date,market_hours,unknown,medium
unknown,market_hours.future.SIC.exchange,market_hours,unknown,low
unknown,market_hours.future.SIC.marketType,market_hours,unknown,medium
unknown,market_hours.future.SIC.product,market_hours,unknown,medium
unknown,market_hours.future.SIC.productName,market_hours,unknown,medium
unknown,market_hours.future.SIC.sessionHours,market_hours,unknown,medium
unknown,market_hours.future.SIC.sessionHours.noTrading,market_hours,unknown,medium
unknown,market_hours.future.SIC.sessionHours.noTrading.*,market_hours,unknown,medium
unknown,market_hours.future.SIC.sessionHours.noTrading.*.end,market_hours,unknown,medium
unknown,market_hours.future.SIC.sessionHours.noTrading.*.start,market_hours,unknown,medium
unknown,market_hours.future.SIC.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future.SIC.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future.SIC.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future.SIC.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.future.SIL,market_hours,unknown,medium
unknown,market_hours.future.SIL.category,market_hours,unknown,medium
unknown,market_hours.future.SIL.date,market_hours,unknown,medium
unknown,market_hours.future.SIL.exchange,market_hours,unknown,low
unknown,market_hours.future.SIL.marketType,market_hours,unknown,medium
unknown,market_hours.future.SIL.product,market_hours,unknown,medium
unknown,market_hours.future.SIL.productName,market_hours,unknown,medium
unknown,market_hours.future.SIL.sessionHours,market_hours,unknown,medium
unknown,market_hours.future.SIL.sessionHours.noTrading,market_hours,unknown,medium
unknown,market_hours.future.SIL.sessionHours.noTrading.*,market_hours,unknown,medium
unknown,market_hours.future.SIL.sessionHours.noTrading.*.end,market_hours,unknown,medium
unknown,market_hours.future.SIL.sessionHours.noTrading.*.start,market_hours,unknown,medium
unknown,market_hours.future.SIL.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future.SIL.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future.SIL.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future.SIL.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.future.SMC,market_hours,unknown,medium
unknown,market_hours.future.SMC.category,market_hours,unknown,medium
unknown,market_hours.future.SMC.date,market_hours,unknown,medium
unknown,market_hours.future.SMC.exchange,market_hours,unknown,low
unknown,market_hours.future.SMC.marketType,market_hours,unknown,medium
unknown,market_hours.future.SMC.product,market_hours,unknown,medium
unknown,market_hours.future.SMC.productName,market_hours,unknown,medium
unknown,market_hours.future.SMC.sessionHours,market_hours,unknown,medium
unknown,market_hours.future.SMC.sessionHours.noTrading,market_hours,unknown,medium
unknown,market_hours.future.SMC.sessionHours.noTrading.*,market_hours,unknown,medium
unknown,market_hours.future.SMC.sessionHours.noTrading.*.end,market_hours,unknown,medium
unknown,market_hours.future.SMC.sessionHours.noTrading.*.start,market_hours,unknown,medium
unknown,market_hours.future.SMC.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future.SMC.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future.SMC.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future.SMC.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.future.SOL,market_hours,unknown,medium
unknown,market_hours.future.SOL.category,market_hours,unknown,medium
unknown,market_hours.future.SOL.date,market_hours,unknown,medium
unknown,market_hours.future.SOL.exchange,market_hours,unknown,low
unknown,market_hours.future.SOL.marketType,market_hours,unknown,medium
unknown,market_hours.future.SOL.product,market_hours,unknown,medium
unknown,market_hours.future.SOL.productName,market_hours,unknown,medium
unknown,market_hours.future.SOL.sessionHours,market_hours,unknown,medium
unknown,market_hours.future.SOL.sessionHours.noTrading,market_hours,unknown,medium
unknown,market_hours.future.SOL.sessionHours.noTrading.*,market_hours,unknown,medium
unknown,market_hours.future.SOL.sessionHours.noTrading.*.end,market_hours,unknown,medium
unknown,market_hours.future.SOL.sessionHours.noTrading.*.start,market_hours,unknown,medium
unknown,market_hours.future.SOL.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future.SOL.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future.SOL.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future.SOL.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.future.SR1,market_hours,unknown,medium
unknown,market_hours.future.SR1.category,market_hours,unknown,medium
unknown,market_hours.future.SR1.date,market_hours,unknown,medium
unknown,market_hours.future.SR1.exchange,market_hours,unknown,low
unknown,market_hours.future.SR1.marketType,market_hours,unknown,medium
unknown,market_hours.future.SR1.product,market_hours,unknown,medium
unknown,market_hours.future.SR1.productName,market_hours,unknown,medium
unknown,market_hours.future.SR1.sessionHours,market_hours,unknown,medium
unknown,market_hours.future.SR1.sessionHours.noTrading,market_hours,unknown,medium
unknown,market_hours.future.SR1.sessionHours.noTrading.*,market_hours,unknown,medium
unknown,market_hours.future.SR1.sessionHours.noTrading.*.end,market_hours,unknown,medium
unknown,market_hours.future.SR1.sessionHours.noTrading.*.start,market_hours,unknown,medium
unknown,market_hours.future.SR1.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future.SR1.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future.SR1.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future.SR1.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.future.SR3,market_hours,unknown,medium
unknown,market_hours.future.SR3.category,market_hours,unknown,medium
unknown,market_hours.future.SR3.date,market_hours,unknown,medium
unknown,market_hours.future.SR3.exchange,market_hours,unknown,low
unknown,market_hours.future.SR3.marketType,market_hours,unknown,medium
unknown,market_hours.future.SR3.product,market_hours,unknown,medium
unknown,market_hours.future.SR3.productName,market_hours,unknown,medium
unknown,market_hours.future.SR3.sessionHours,market_hours,unknown,medium
unknown,market_hours.future.SR3.sessionHours.noTrading,market_hours,unknown,medium
unknown,market_hours.future.SR3.sessionHours.noTrading.*,market_hours,unknown,medium
unknown,market_hours.future.SR3.sessionHours.noTrading.*.end,market_hours,unknown,medium
unknown,market_hours.future.SR3.sessionHours.noTrading.*.start,market_hours,unknown,medium
unknown,market_hours.future.SR3.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future.SR3.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future.SR3.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future.SR3.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.future.TN,market_hours,unknown,medium
unknown,market_hours.future.TN.category,market_hours,unknown,medium
unknown,market_hours.future.TN.date,market_hours,unknown,medium
unknown,market_hours.future.TN.exchange,market_hours,unknown,low
unknown,market_hours.future.TN.marketType,market_hours,unknown,medium
unknown,market_hours.future.TN.product,market_hours,unknown,medium
unknown,market_hours.future.TN.productName,market_hours,unknown,medium
unknown,market_hours.future.TN.sessionHours,market_hours,unknown,medium
unknown,market_hours.future.TN.sessionHours.noTrading,market_hours,unknown,medium
unknown,market_hours.future.TN.sessionHours.noTrading.*,market_hours,unknown,medium
unknown,market_hours.future.TN.sessionHours.noTrading.*.end,market_hours,unknown,medium
unknown,market_hours.future.TN.sessionHours.noTrading.*.start,market_hours,unknown,medium
unknown,market_hours.future.TN.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future.TN.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future.TN.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future.TN.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.future.UB,market_hours,unknown,medium
unknown,market_hours.future.UB.category,market_hours,unknown,medium
unknown,market_hours.future.UB.date,market_hours,unknown,medium
unknown,market_hours.future.UB.exchange,market_hours,unknown,low
unknown,market_hours.future.UB.marketType,market_hours,unknown,medium
unknown,market_hours.future.UB.product,market_hours,unknown,medium
unknown,market_hours.future.UB.productName,market_hours,unknown,medium
unknown,market_hours.future.UB.sessionHours,market_hours,unknown,medium
unknown,market_hours.future.UB.sessionHours.noTrading,market_hours,unknown,medium
unknown,market_hours.future.UB.sessionHours.noTrading.*,market_hours,unknown,medium
unknown,market_hours.future.UB.sessionHours.noTrading.*.end,market_hours,unknown,medium
unknown,market_hours.future.UB.sessionHours.noTrading.*.start,market_hours,unknown,medium
unknown,market_hours.future.UB.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future.UB.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future.UB.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future.UB.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.future.VX,market_hours,unknown,medium
unknown,market_hours.future.VX.category,market_hours,unknown,medium
unknown,market_hours.future.VX.date,market_hours,unknown,medium
unknown,market_hours.future.VX.exchange,market_hours,unknown,low
unknown,market_hours.future.VX.marketType,market_hours,unknown,medium
unknown,market_hours.future.VX.product,market_hours,unknown,medium
unknown,market_hours.future.VX.productName,market_hours,unknown,medium
unknown,market_hours.future.VX.sessionHours,market_hours,unknown,medium
unknown,market_hours.future.VX.sessionHours.noTrading,market_hours,unknown,medium
unknown,market_hours.future.VX.sessionHours.noTrading.*,market_hours,unknown,medium
unknown,market_hours.future.VX.sessionHours.noTrading.*.end,market_hours,unknown,medium
unknown,market_hours.future.VX.sessionHours.noTrading.*.start,market_hours,unknown,medium
unknown,market_hours.future.VX.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future.VX.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future.VX.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future.VX.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.future.VXM,market_hours,unknown,medium
unknown,market_hours.future.VXM.category,market_hours,unknown,medium
unknown,market_hours.future.VXM.date,market_hours,unknown,medium
unknown,market_hours.future.VXM.exchange,market_hours,unknown,low
unknown,market_hours.future.VXM.marketType,market_hours,unknown,medium
unknown,market_hours.future.VXM.product,market_hours,unknown,medium
unknown,market_hours.future.VXM.productName,market_hours,unknown,medium
unknown,market_hours.future.VXM.sessionHours,market_hours,unknown,medium
unknown,market_hours.future.VXM.sessionHours.noTrading,market_hours,unknown,medium
unknown,market_hours.future.VXM.sessionHours.noTrading.*,market_hours,unknown,medium
unknown,market_hours.future.VXM.sessionHours.noTrading.*.end,market_hours,unknown,medium
unknown,market_hours.future.VXM.sessionHours.noTrading.*.start,market_hours,unknown,medium
unknown,market_hours.future.VXM.sessionHours.regularMarket,market_hours,unknown,medium
unknown,market_hours.future.VXM.sessionHours.regularMarket.*,market_hours,unknown,medium
unknown,market_hours.future.VXM.sessionHours.regularMarket.*.end,market_hours,unknown,medium
unknown,market_hours.future.VXM.sessionHours.regularMarket.*.start,market_hours,unknown,medium
unknown,market_hours.future.XC,market_hours,unknown,medium
unknown,market_hours.future.XC.category,market_hours,unknown,medium
unknown,market_hours.future.XC.date,market_hours,unknown,medium
unknown,market_hours.future.XC.exchange,market_hours,unknown,low
unknown,market_hours.future.XC.marketType,market_hours,unknown,medium
unknown,market_hours.future.XC.product,market_hours,unknown,medium
unknown,market_hours.future.XC.productName,market_hours,unknown,medium
unknown,market_hours.future.XC.sessionHours,market_hours,unknown,medium
unknown,market_hours.future.XC.sessionHours.noTrading,market_hours,unknown,medium
unknown,market_hours.future.XC.sessionHours.noTrading.*,market_hours,unknown,medium
unknown,market_hours.future.XC.sessionHours.noTrading.*.end,market_hours,unknown,medium
unknown,market_hours.future.XC.sessionHours.noTrading.*.start,market_hours,unknown,medium
unknown,market_hours.future.XC.sessionHours.regularMarket,market_hours,unknown,medium
